timestamp,q01_spol__musko,q01_spol__zensko,q02_godiste__2004,q02_godiste__2005,q02_godiste__2006,q02_godiste__2007,q02_godiste__2008,q02_godiste__other_selected,q02_godiste__other_text,q03_srednja_skola__matematicka_prirodoslovno_matematicka_gimnazija,q03_srednja_skola__opca_gimnazija,q03_srednja_skola__klasicna_gimnazija,q03_srednja_skola__jezicna_gimnazija,q03_srednja_skola__elektrotehnicka_skola,q03_srednja_skola__strukovna_skola_s_fizikom,q03_srednja_skola__strukovna_skola_bez_fizike,q03_srednja_skola__other_selected,q03_srednja_skola__other_text,q04_godine_fizike,q05_prosjek_srednja_skola__matematika,q05_prosjek_srednja_skola__fizika,q06_godina_zavrsetka_srednje,q07_godina_mature,q08_uspjeh_matura__matematika_niza_razina,q08_uspjeh_matura__matematika_visa_razina,q08_uspjeh_matura__fizika,q09_fakultet__ferit_preddiplomski_sveucilisni_eit,q09_fakultet__ferit_preddiplomski_sveucilisni_racunarstvo,q09_fakultet__ferit_preddiplomski_strucni_elektrotehnika,q09_fakultet__ferit_preddiplomski_strucni_racunarstvo,q09_fakultet__of,q09_fakultet__om,q09_fakultet__gf,q09_fakultet__ptf,q10_prvi_izbor_fakulteta,q11_motivacija_upis__dobro_matematicko_znanje,q11_motivacija_upis__praktican_rad,q11_motivacija_upis__racunalo_programiranje,q11_motivacija_upis__okolina_inzenjerska_zanimanja,q11_motivacija_upis__inzenjerska_zanimanja_cijenjena,q11_motivacija_upis__eksperimenti_u_obrazovanju,q11_motivacija_upis__prijatelji_tehnicki_fakulteti,q11_motivacija_upis__nagovor_roditelja,q11_motivacija_upis__other_selected,q11_motivacija_upis__other_text,q12_stav_01,q13_stav_01_obrazlozenje,q13_stav_01_obrazlozenje__char_count,q13_stav_01_obrazlozenje__word_count,q14_stav_02,q15_stav_03,q16_stav_03_obrazlozenje,q16_stav_03_obrazlozenje__char_count,q16_stav_03_obrazlozenje__word_count,q17_stav_04,q18_stav_05,q19_stav_05_obrazlozenje,q19_stav_05_obrazlozenje__char_count,q19_stav_05_obrazlozenje__word_count,q20_stav_06,q21_stav_07,q22_stav_08,q23_stav_09,q24_stav_10,q25_stav_11,q26_stav_11_obrazlozenje,q26_stav_11_obrazlozenje__char_count,q26_stav_11_obrazlozenje__word_count,q27_stav_12,q28_stav_12_obrazlozenje,q28_stav_12_obrazlozenje__char_count,q28_stav_12_obrazlozenje__word_count,q29_stav_13,q30_stav_14,q31_stav_15,q32_stav_15_obrazlozenje,q32_stav_15_obrazlozenje__char_count,q32_stav_15_obrazlozenje__word_count,q33_stav_16,q34_stav_17,q35_stav_18,q36_stav_18_obrazlozenje,q36_stav_18_obrazlozenje__char_count,q36_stav_18_obrazlozenje__word_count,q37_stav_19,q38_stav_20,q39_stav_21,q40_stav_22,q41_stav_23,q42_stav_24,q43_stav_25,q44_stav_26,q45_stav_27,q46_stav_28,q47_stav_29,q48_stav_30,q49_stav_30_obrazlozenje,q49_stav_30_obrazlozenje__char_count,q49_stav_30_obrazlozenje__word_count,q50_stav_31,q51_koncept_32__a,q51_koncept_32__b,q51_koncept_32__c,q51_koncept_32__d,q51_koncept_32__e,q52_koncept_33__a,q52_koncept_33__b,q52_koncept_33__c,q52_koncept_33__d,q52_koncept_33__e,q53_attention_check,q54_z1_odgovor__a,q54_z1_odgovor__b,q54_z1_odgovor__c,q54_z1_odgovor__d,q54_z1_odgovor__e,q55_z1_sigurnost_odgovor,q56_z1_obrazlozenje__i,q56_z1_obrazlozenje__ii,q56_z1_obrazlozenje__iii,q56_z1_obrazlozenje__iv,q56_z1_obrazlozenje__v,q56_z1_obrazlozenje__other_selected,q56_z1_obrazlozenje__other_text,q57_z1_sigurnost_obrazlozenje,q58_z2_odgovor__a,q58_z2_odgovor__b,q58_z2_odgovor__c,q58_z2_odgovor__d,q58_z2_odgovor__e,q59_z2_sigurnost_odgovor,q60_z2_obrazlozenje__i,q60_z2_obrazlozenje__ii,q60_z2_obrazlozenje__iii,q60_z2_obrazlozenje__iv,q60_z2_obrazlozenje__v,q60_z2_obrazlozenje__other_selected,q60_z2_obrazlozenje__other_text,q61_z2_sigurnost_obrazlozenje,q62_z3_odgovor__a,q62_z3_odgovor__b,q62_z3_odgovor__c,q62_z3_odgovor__d,q62_z3_odgovor__e,q63_z3_sigurnost_odgovor,q64_z3_obrazlozenje__i,q64_z3_obrazlozenje__ii,q64_z3_obrazlozenje__iii,q64_z3_obrazlozenje__iv,q64_z3_obrazlozenje__v,q64_z3_obrazlozenje__other_selected,q64_z3_obrazlozenje__other_text,q65_z3_sigurnost_obrazlozenje,q66_z4_odgovor__a,q66_z4_odgovor__b,q66_z4_odgovor__c,q66_z4_odgovor__d,q66_z4_odgovor__e,q67_z4_sigurnost_odgovor,q68_z4_obrazlozenje__i,q68_z4_obrazlozenje__ii,q68_z4_obrazlozenje__iii,q68_z4_obrazlozenje__iv,q68_z4_obrazlozenje__v,q68_z4_obrazlozenje__other_selected,q68_z4_obrazlozenje__other_text,q69_z4_sigurnost_obrazlozenje,aaps_01_aligned,aaps_02_aligned,aaps_03_aligned,aaps_04_aligned,aaps_05_aligned,aaps_06_aligned,aaps_07_aligned,aaps_08_aligned,aaps_09_aligned,aaps_10_aligned,aaps_11_aligned,aaps_12_aligned,aaps_13_aligned,aaps_14_aligned,aaps_15_aligned,aaps_16_aligned,aaps_17_aligned,aaps_18_aligned,aaps_19_aligned,aaps_20_aligned,aaps_21_aligned,aaps_22_aligned,aaps_23_aligned,aaps_24_aligned,aaps_25_aligned,aaps_26_aligned,aaps_27_aligned,aaps_28_aligned,aaps_29_aligned,aaps_30_aligned,aaps_31_aligned,aaps_32_aligned,aaps_33_aligned,kat1_alignment,kat1_alignment_percent,kat2_alignment,kat2_alignment_percent,kat3_alignment,kat3_alignment_percent,aaps_total_alignment,aaps_total_alignment_percent,z1_answer_correct,z1_reasoning_correct,z1_both_correct,z2_answer_correct,z2_reasoning_correct,z2_both_correct,z3_answer_correct,z3_reasoning_correct,z3_both_correct,z4_answer_correct,z4_reasoning_correct,z4_both_correct,concept_answer_score_total,concept_reasoning_score_total,concept_both_score_total
11.4.2026. 16:21:04,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Opću gimnaziju,4,3.0,4.0,2024.0,2024.0,,3.0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,Ponekad mi je teško razumjeti i profesora/asistenta kada tražim pomoć ,70,10,2,2,Potrebno je i teorijsko poznavanje radi razumijevanja zadatka. Matematičke sposobnosti su važne ali ne nužno najvažnije.,120,16,3,2,"Za rješavanje zadataka mislim da je potrebno imati znanje potrebno za dolazak do jednadžbe, ne samo učiti napamet i uvrštavati u formule.",137,22,2,4,2,3,4,1,"Korisno je rutinski rješavati radi brzine, no za potpuno razumjevanje zadatka potrebno je razumjevanje jednadžbi i kako se dolazi do određenih",142,21,3,Mislim da postoji više jednadžbi i načina na koje se može doći do određenog rješenja,84,15,4,4,4,"Radi lakšeg razumjevanja uvijek je dobro prvo si predočiti zadatak, a onda ga riješiti",86,14,3,3,3,Ovisno koliko mi koristi za zadatak. Ako ga je lako rješiti i razumjeti onda skice nisu potrebne. ,98,17,2,3,4,4,2,4,4,4,3,4,4,3,Malo je lakše sa brojčanim vrijednostima,40,6,4,1,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,3,0,0,0,1,0,0,,3,0,0,1,0,0,3,0,1,0,0,0,0,,3,0,0,1,0,0,3,0,0,0,0,1,0,,3,0,0,0,1,0,4,0,0,0,1,0,0,,4,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0.631578947368421,63.1578947368421,0.7142857142857143,71.42857142857143,0.6,60.0,0.6060606060606061,60.60606060606061,1,0,0,0,1,0,1,1,1,1,1,1,3,3,2
13.4.2026. 10:29:08,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,"Matematičku, prirodoslovno-matematičku gimnaziju",4,4.0,5.0,2024.0,2025.0,3.0,,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja,4,Nemam objašnjenjem.,19,2,4,5,Nemam objašnjenjem.,19,2,5,5,Nemam objašnjenjem.,19,2,4,4,4,3,2,4,Nemam objašnjenjem.,19,2,4,Nemam objašnjenjem.,19,2,4,4,3,Nemam objašnjenjem.,19,2,4,4,4,Nemam objašnjenjem.,19,2,4,5,2,3,3,4,4,4,3,4,3,3,Nemam objašnjenjem.,19,2,4,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,5,0,0,0,1,0,0,,4,0,0,1,0,0,4,0,0,1,0,0,0,,4,0,0,1,0,0,5,0,0,0,0,1,0,,5,0,0,1,0,0,4,0,0,0,1,0,0,,4,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0.47368421052631576,47.368421052631575,0.5238095238095238,52.38095238095239,0.4,40.0,0.48484848484848486,48.484848484848484,1,0,0,0,0,0,1,1,1,0,1,0,2,2,1
13.4.2026. 11:37:48,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,Opću gimnaziju,4,2.0,2.0,2025.0,2025.0,4.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),2,samo lagano,11,2,3,3,nije lagano,11,2,3,3,mozda kagano,12,2,3,3,3,3,3,3,malo tesko,10,2,3,nije tesko,10,2,3,3,3,jako tesko,10,2,3,3,3,uf,2,1,3,3,3,3,3,3,3,3,3,3,3,3,stipe radi nesto,16,3,3,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,,1,0,0,1,0,0,1,1,0,0,0,0,0,,1,0,0,0,0,1,1,0,0,0,1,0,0,,1,0,1,0,0,0,1,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.10526315789473684,10.526315789473683,0.09523809523809523,9.523809523809524,0.1,10.0,0.09090909090909091,9.090909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4.2026. 11:38:22,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,3.0,3.0,,2025.0,2.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),3,Dobar,5,1,5,4,Dobar,5,1,5,5,Dobar,5,1,5,5,5,4,5,5,Dobar,5,1,5,Dobar,5,1,5,5,5,Dobar,5,1,5,5,5,Dobar,5,1,5,5,5,5,5,5,5,5,5,5,5,5,Dobar,5,1,5,0,0,1,0,0,0,0,1,0,0,4,0,0,0,1,0,5,0,0,0,0,1,0,,4,0,0,0,0,1,5,0,0,0,1,0,0,,5,0,0,0,1,0,5,0,0,1,0,0,0,,5,0,0,0,1,0,4,0,0,1,0,0,0,,5,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0.6842105263157895,68.42105263157895,0.7142857142857143,71.42857142857143,0.7,70.0,0.6666666666666666,66.66666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
13.4.2026. 11:39:59,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Opću gimnaziju,4,3.0,4.0,2025.0,2025.0,4.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),3,-,1,1,1,4,Potrebni poznvanje matematike,29,3,3,4,Potrebne formule i njihovo poznavanje da bi se zadatak rjesio,61,10,4,4,4,4,3,3,"Nije potrebno potpuno znanje rjesavanja odredjenih jednadzbu, to moze kalkulator rjesit",87,11,3,Slazem se,9,2,4,2,5,Skica dosta pomaze u vizualiziranju situacije i laksem rjesavanju zadatka,73,10,2,5,2,skice crtam samo ako zadatak to trazi,37,7,1,1,2,3,2,2,3,3,2,3,3,4,Slazem se,9,2,2,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,,3,0,0,0,1,0,2,1,0,0,0,0,0,,5,0,1,0,0,0,1,1,0,0,0,0,0,,3,0,1,0,0,0,4,0,1,0,0,0,0,,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3157894736842105,31.57894736842105,0.23809523809523808,23.809523809523807,0.2,20.0,0.2727272727272727,27.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4.2026. 11:40:17,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,3.0,2.0,2025.0,2025.0,3.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),4,"Ako je nesto sto nisam ucio, kako mogu uopce znat rijesavati zadatke tog gradiva.",81,14,3,2,-,1,1,3,2,-,1,1,3,4,2,3,4,3,-,1,1,3,-,1,1,4,2,3,-,1,1,3,1,4,-,1,1,4,1,3,2,5,4,2,4,2,5,2,2,-,1,1,4,0,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,2,0,0,1,0,0,0,,1,0,0,1,0,0,3,0,0,1,0,0,0,,2,0,0,0,1,0,3,0,1,0,0,0,0,,5,0,0,0,0,1,5,0,0,1,0,0,0,,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0.47368421052631576,47.368421052631575,0.5714285714285714,57.14285714285714,0.4,40.0,0.45454545454545453,45.45454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.4.2026. 11:40:37,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,3,4.0,3.0,2025.0,2025.0,3.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),3,Pokusam sama ,13,2,3,3,Bez racunanja se ne moze rjesiti zadatak,40,7,3,3,slazem se,9,2,3,3,3,3,3,3,potrebne su formule za rjesavanje,33,5,3,slazem se,9,2,3,3,5,slazem se,9,2,2,4,3,olaksavaju,10,1,3,4,4,2,4,4,4,4,1,3,2,3,slazem se,9,2,3,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,,2,0,1,0,0,0,1,1,0,0,0,0,0,,1,0,1,0,0,0,3,0,0,1,0,0,0,,2,0,1,0,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.21052631578947367,21.052631578947366,0.42857142857142855,42.857142857142854,0.2,20.0,0.2727272727272727,27.27272727272727,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0
13.4.2026. 11:41:03,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,3,4.0,5.0,2024.0,2024.0,3.0,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...) | Tijekom dosadašnjeg obrazovanja često smo u suradnji s nastavnicima obavljali i osmišljavali zanimljive eksperimente iz fizike i drugih predmeta iz STEM područja,4,Volim traziti pomoc,19,3,4,4,Zato,4,1,4,4,Zato,4,1,3,4,4,3,3,4,Zato,4,1,4,Zato,4,1,4,4,4,Zato,4,1,3,3,4,Zato,4,1,1,2,3,3,3,3,3,4,4,4,5,5,Lakse mi je nekako,18,4,5,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,1,0,0,,2,0,0,0,0,1,4,0,0,1,0,0,0,,3,0,1,0,0,0,4,0,1,0,0,0,0,,3,0,0,0,1,0,4,0,0,0,1,0,0,,2,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0.47368421052631576,47.368421052631575,0.38095238095238093,38.095238095238095,0.4,40.0,0.3939393939393939,39.39393939393939,1,0,0,0,0,0,0,0,0,1,1,1,2,1,1
13.4.2026. 11:41:08,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,Opću gimnaziju,4,2.0,2.0,2025.0,2025.0,3.0,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),2,Mogu pitati asistenta ili profesora a takoder mogu i u skripti pogledat pa bi znao,82,15,1,5,Slazem se jer je najteze,24,5,1,5,Slazem se,9,2,1,1,1,3,2,5,Slazem se,9,2,5,Slazem se,9,2,2,2,2,Zavisi kako kada,16,3,1,1,1,Crtam uvijek samo kad treba,27,5,3,2,4,5,3,3,1,2,3,4,4,3,Teze je dok se ne skuzi,23,6,2,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,4,0,1,0,0,0,0,,1,0,0,0,1,0,2,0,1,0,0,0,0,,2,0,1,0,0,0,2,0,0,0,1,0,0,,4,0,0,0,1,0,2,0,0,1,0,0,0,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0.3157894736842105,31.57894736842105,0.2857142857142857,28.57142857142857,0.4,40.0,0.24242424242424243,24.242424242424242,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
13.4.2026. 11:41:12,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,2.0,2.0,2025.0,2025.0,2.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),3,.,1,1,3,2,.,1,1,2,3,.,1,1,2,4,1,2,3,4,.,1,1,3,.,1,1,3,3,3,.,1,1,3,3,3,.,1,1,3,3,2,4,3,2,4,3,2,3,4,4,.,1,1,3,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,3,0,0,1,0,0,0,,4,0,1,0,0,0,3,0,1,0,0,0,0,,2,0,1,0,0,0,3,0,0,0,1,0,0,,4,0,1,0,0,0,3,0,0,1,0,0,0,,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2631578947368421,26.31578947368421,0.23809523809523808,23.809523809523807,0.2,20.0,0.21212121212121213,21.21212121212121,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
13.4.2026. 11:41:49,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,4.0,2.0,,,2.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...),3,Nekad znam nekada ne,20,4,5,4,Bitno je,8,2,5,4,Nekada nemora znaciti,21,3,2,3,1,3,3,2,Jednazbe se mjenjaju po onome sto trazimo,41,7,5,Zato,4,1,3,3,3,Nekada nemotamo ,16,2,1,5,3,Zato jer moram,14,3,3,4,4,3,3,4,3,3,3,3,3,3,Simboli imaju konstatu u puno decimala,38,6,3,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,0,4,0,0,0,1,0,0,,4,0,0,0,1,0,3,0,1,0,0,0,0,,3,0,0,1,0,0,3,0,0,0,0,1,0,,1,0,0,0,0,1,1,0,0,0,0,1,0,,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.3157894736842105,31.57894736842105,0.3333333333333333,33.33333333333333,0.2,20.0,0.30303030303030304,30.303030303030305,1,0,0,0,1,0,1,1,1,0,0,0,2,2,1
13.4.2026. 11:42:25,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu bez nastave fizike (ekonomsku, trgovačku, komercijalnu, …)",1,2.0,,2025.0,2025.0,3.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...) | Nagovor roditelja (ispunjavam želju svojih roditelja),5,Pomoc je dobra,14,3,1,4,Da,2,1,1,3,Da,2,1,1,1,2,3,3,1,Ne,2,1,4,Da,2,1,3,1,5,Da,2,1,2,4,5,Da,2,1,1,3,3,2,4,2,3,2,1,1,2,5,Da,2,1,3,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,4,0,0,0,1,0,0,,3,0,0,1,0,0,2,0,0,0,1,0,0,,3,0,1,0,0,0,1,0,0,0,1,0,0,,3,1,0,0,0,0,5,0,1,0,0,0,0,,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21052631578947367,21.052631578947366,0.2857142857142857,28.57142857142857,0.0,0.0,0.21212121212121213,21.21212121212121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.4.2026. 11:42:41,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,4.0,3.0,2025.0,2025.0,3.0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)),2,Nije mi problem pitati profesora za pomoc,41,7,5,5,slazem se u potpunosti,22,4,3,4,slazem se,9,2,4,4,3,5,4,5,slazem se u potpunosti,22,4,3,dlazem se,9,2,4,3,4,skica je bitna,14,3,4,3,4,slzm se,7,2,2,5,2,2,4,4,4,3,3,3,2,4,slazem se,9,2,4,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,,1,0,0,1,0,0,4,0,1,0,0,0,0,,1,0,0,1,0,0,1,0,0,0,1,0,0,,1,0,1,0,0,0,3,1,0,0,0,0,0,,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0.3684210526315789,36.84210526315789,0.38095238095238093,38.095238095238095,0.4,40.0,0.3939393939393939,39.39393939393939,1,0,0,0,1,0,1,0,0,0,0,0,2,1,0
13.4.2026. 11:43:29,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,"Strukovnu školu bez nastave fizike (ekonomsku, trgovačku, komercijalnu, …)",1,3.0,,2025.0,2025.0,3.0,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja | Smatram da su inženjerska zanimanja vrlo cijenjena (dobra plaća | velika mogućnost profesionalnog usavršavanja | ...),4,Pa znam nastaviti i zapoceti bez pomoci nastavnika.,51,8,2,3,Trazim poveznicu s svime u stvarnom svijetu.,44,7,2,4,.,1,1,2,5,1,3,3,2,".
",2,1,4,.,1,1,5,5,5,Crtam.,6,1,5,3,3,.,1,1,3,3,3,3,3,3,3,3,3,3,3,3,.,1,1,3,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,5,1,0,0,0,0,0,,5,0,0,0,1,0,5,0,0,1,0,0,0,,5,0,0,1,0,0,5,0,0,0,0,1,0,,5,1,0,0,0,0,5,0,0,1,0,0,0,,5,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2631578947368421,26.31578947368421,0.19047619047619047,19.047619047619047,0.1,10.0,0.21212121212121213,21.21212121212121,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
13.4.2026. 11:44:06,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,1,Elektrotehničku školu,4,5.0,4.0,2024.0,2024.0,2.0,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,Pokazujem sklonost prema praktičnom radu (izrađujem makete | jednostavne uređaje | spretno koristim različite mjerne instrumente | mogu obavljati različite kućne popravke | ...)) | Dobro poznajem i zanima me računalo (dobro poznajem programiranje | u mogućnosti sam prilično samostalno nadograditi i popraviti software i hardware računala | ...) | Ljudi ili bližoj okolini imam ljude inženjerskih zanimanja,2,Sam trebam skužit kako početi zadatak,37,6,3,1,"Najbitnije su formule, valjda",29,4,3,3,Ne znam,7,2,4,3,2,3,4,3,Ne znam sta znaci intuicijia,28,5,4,Istina,6,1,3,4,4,Lakše razumjevanje zadatka,26,3,3,3,4,Istina,6,1,3,3,4,4,2,5,2,3,1,2,4,5,Istina,6,1,5,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,4,1,0,0,0,0,0,,3,0,1,0,0,0,3,0,1,0,0,0,0,,1,1,0,0,0,0,5,1,0,0,0,0,0,,3,1,0,0,0,0,4,1,0,0,0,0,0,,2,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0.47368421052631576,47.368421052631575,0.47619047619047616,47.61904761904761,0.5,50.0,0.45454545454545453,45.45454545454545,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
